"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-01 00:00","2024","10","01","00:00","","17.6","","17.6","","100","","","","7","","10","","24.1","","99.55","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-01 01:00","2024","10","01","01:00","","17.3","","17.3","","100","","","","2","","6","","24.1","","99.55","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-01 02:00","2024","10","01","02:00","","17.0","","17.0","","100","","","","7","","5","","24.1","","99.50","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-01 03:00","2024","10","01","03:00","","16.9","","16.9","","100","","","","5","","5","","24.1","","99.48","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-01 04:00","2024","10","01","04:00","","15.3","","15.3","","100","","","","31","","5","","24.1","","99.48","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-01 05:00","2024","10","01","05:00","","16.5","","16.5","","100","","","","34","","5","","19.3","","99.46","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-01 06:00","2024","10","01","06:00","","16.8","","16.8","","100","","","","35","","4","","9.7","","99.46","","","","","","Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-01 07:00","2024","10","01","07:00","","17.3","","17.3","","100","","","","36","","4","","9.7","","99.47","","","","","","Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-01 08:00","2024","10","01","08:00","","18.4","","18.4","","100","","","","5","","3","","16.1","","99.45","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-01 09:00","2024","10","01","09:00","","19.4","","19.1","","98","","","","","","0","","19.3","","99.45","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-01 10:00","2024","10","01","10:00","","20.5","","18.9","","91","","","","13","","3","","19.3","","99.41","","27","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-01 11:00","2024","10","01","11:00","","21.0","","17.8","","81","","","","22","","7","","24.1","","99.42","","27","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-01 12:00","2024","10","01","12:00","","20.8","","17.8","","83","","","","24","","10","","19.3","","99.39","","27","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-01 13:00","2024","10","01","13:00","","21.3","","18.5","","84","","","","14","","5","","24.1","","99.33","","28","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-01 14:00","2024","10","01","14:00","","20.3","","19.4","","94","","","","16","","11","","16.1","","99.29","","27","","","","Rain"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-01 15:00","2024","10","01","15:00","","20.6","","19.0","","90","","","","16","","9","","24.1","","99.25","","27","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-01 16:00","2024","10","01","16:00","","19.7","","19.7","","100","","","","11","","8","","24.1","","99.22","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-01 17:00","2024","10","01","17:00","","20.3","","18.1","","87","","","","14","","13","","24.1","","99.17","","26","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-01 18:00","2024","10","01","18:00","","20.1","","18.1","","88","","","","15","","9","","24.1","","99.19","","26","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-01 19:00","2024","10","01","19:00","","19.4","","19.3","","100","","","","12","","9","","24.1","","99.18","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-01 20:00","2024","10","01","20:00","","15.8","","14.9","","95","","","","36","","36","","16.1","","99.27","","","","","","Rain Showers"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-01 21:00","2024","10","01","21:00","","14.2","","14.2","","100","","","","34","","28","","24.1","","99.33","","","","","","Rain Showers"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-01 22:00","2024","10","01","22:00","","13.2","","13.2","","100","","","","34","","31","","19.3","","99.37","","","","","","Rain Showers"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-01 23:00","2024","10","01","23:00","","13.0","","13.0","","100","","","","34","","28","","24.1","","99.35","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-02 00:00","2024","10","02","00:00","","11.8","","11.8","","100","","","","35","","28","","16.1","","99.38","","","","","","Rain Showers"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-02 01:00","2024","10","02","01:00","","12.0","","10.4","","90","","","","36","","26","","24.1","","99.33","","","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-02 02:00","2024","10","02","02:00","","12.2","","12.0","","99","","","","31","","14","","24.1","","99.35","","","","","","Rain"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-02 03:00","2024","10","02","03:00","","12.6","","12.1","","97","","","","32","","18","","24.1","","99.38","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-02 04:00","2024","10","02","04:00","","12.1","","10.8","","92","","","","31","","17","","24.1","","99.40","","","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-02 05:00","2024","10","02","05:00","","11.8","","11.5","","98","","","","31","","14","","24.1","","99.41","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-02 06:00","2024","10","02","06:00","","11.3","","11.0","","98","","","","31","","18","","24.1","","99.48","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-02 07:00","2024","10","02","07:00","","11.6","","10.3","","92","","","","30","","12","","24.1","","99.51","","","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-02 08:00","2024","10","02","08:00","","12.9","","9.9","","82","","","","33","","16","","24.1","","99.53","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-02 09:00","2024","10","02","09:00","","14.2","","9.1","","71","","","","36","","17","","24.1","","99.56","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-02 10:00","2024","10","02","10:00","","15.1","","9.2","","68","","","","1","","13","","24.1","","99.57","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-02 11:00","2024","10","02","11:00","","16.1","","8.4","","60","","","","30","","11","","24.1","","99.55","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-02 12:00","2024","10","02","12:00","","16.1","","8.4","","60","","","","31","","8","","24.1","","99.56","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-02 13:00","2024","10","02","13:00","","17.1","","6.5","","49","","","","26","","8","","24.1","","99.51","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-02 14:00","2024","10","02","14:00","","17.6","","5.8","","46","","","","31","","16","","24.1","","99.50","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-02 15:00","2024","10","02","15:00","","17.8","","6.4","","47","","","","34","","9","","24.1","","99.48","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-02 16:00","2024","10","02","16:00","","18.0","","5.7","","44","","","","28","","15","","24.1","","99.46","","","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-02 17:00","2024","10","02","17:00","","17.2","","4.5","","42","","","","26","","9","","24.1","","99.46","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-02 18:00","2024","10","02","18:00","","16.2","","3.9","","44","","","","28","","9","","24.1","","99.46","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-02 19:00","2024","10","02","19:00","","14.9","","5.3","","52","","","","25","","7","","24.1","","99.48","","","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-02 20:00","2024","10","02","20:00","","15.2","","4.8","","50","","","","24","","5","","24.1","","99.51","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-02 21:00","2024","10","02","21:00","","14.7","","5.7","","54","","","","22","","7","","24.1","","99.53","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-02 22:00","2024","10","02","22:00","","12.4","","6.6","","67","","","","24","","10","","24.1","","99.52","","","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-02 23:00","2024","10","02","23:00","","12.2","","6.5","","68","","","","25","","5","","24.1","","99.55","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-03 00:00","2024","10","03","00:00","","12.1","","6.3","","68","","","","28","","7","","24.1","","99.53","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-03 01:00","2024","10","03","01:00","","10.3","","6.5","","77","","","","25","","5","","24.1","","99.56","","","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-03 02:00","2024","10","03","02:00","","10.9","","6.8","","76","","","","27","","3","","24.1","","99.57","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-03 03:00","2024","10","03","03:00","","11.1","","6.9","","75","","","","26","","4","","24.1","","99.56","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-03 04:00","2024","10","03","04:00","","10.2","","7.2","","81","","","","24","","4","","24.1","","99.58","","","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-03 05:00","2024","10","03","05:00","","10.1","","7.4","","83","","","","25","","7","","24.1","","99.62","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-03 06:00","2024","10","03","06:00","","11.6","","7.2","","74","","","","21","","7","","24.1","","99.67","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-03 07:00","2024","10","03","07:00","","12.2","","7.9","","75","","","","22","","13","","24.1","","99.68","","","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-03 08:00","2024","10","03","08:00","","13.9","","9.2","","73","","","","22","","9","","24.1","","99.69","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-03 09:00","2024","10","03","09:00","","16.0","","10.3","","69","","","","22","","16","","24.1","","99.71","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-03 10:00","2024","10","03","10:00","","18.4","","12.1","","66","","","","19","","15","","24.1","","99.70","","","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-03 11:00","2024","10","03","11:00","","19.9","","11.2","","57","","","","21","","16","","24.1","","99.67","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-03 12:00","2024","10","03","12:00","","21.1","","10.4","","50","","","","22","","19","","24.1","","99.64","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-03 13:00","2024","10","03","13:00","","22.4","","8.8","","42","","","","22","","20","","24.1","","99.63","","","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-03 14:00","2024","10","03","14:00","","22.5","","7.5","","38","","","","23","","19","","24.1","","99.63","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-03 15:00","2024","10","03","15:00","","22.2","","8.2","","40","","","","25","","18","","24.1","","99.62","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-03 16:00","2024","10","03","16:00","","22.1","","8.9","","43","","","","24","","14","","24.1","","99.65","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-03 17:00","2024","10","03","17:00","","20.8","","8.1","","44","","","","25","","15","","24.1","","99.68","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-03 18:00","2024","10","03","18:00","","19.3","","7.5","","46","","","","24","","10","","24.1","","99.72","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-03 19:00","2024","10","03","19:00","","18.8","","12.8","","68","","","","18","","8","","24.1","","99.77","","","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-03 20:00","2024","10","03","20:00","","17.6","","11.3","","66","","","","23","","10","","24.1","","99.85","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-03 21:00","2024","10","03","21:00","","14.7","","10.3","","75","","","","26","","13","","24.1","","99.91","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-03 22:00","2024","10","03","22:00","","15.1","","10.1","","72","","","","29","","10","","24.1","","99.94","","","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-03 23:00","2024","10","03","23:00","","15.7","","9.2","","65","","","","32","","13","","24.1","","99.98","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-04 00:00","2024","10","04","00:00","","14.6","","9.4","","70","","","","1","","5","","24.1","","99.99","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-04 01:00","2024","10","04","01:00","","13.8","","9.4","","75","","","","31","","4","","24.1","","99.99","","","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-04 02:00","2024","10","04","02:00","","13.0","","10.0","","82","","","","33","","14","","24.1","","100.00","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-04 03:00","2024","10","04","03:00","","12.0","","10.5","","91","","","","30","","5","","24.1","","100.01","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-04 04:00","2024","10","04","04:00","","11.8","","9.5","","86","","","","","","0","","24.1","","100.07","","","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-04 05:00","2024","10","04","05:00","","11.1","","9.7","","91","","","","34","","4","","24.1","","100.12","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-04 06:00","2024","10","04","06:00","","11.9","","8.8","","81","","","","34","","12","","24.1","","100.18","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-04 07:00","2024","10","04","07:00","","11.6","","8.1","","79","","","","35","","8","","24.1","","100.22","","","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-04 08:00","2024","10","04","08:00","","14.3","","9.4","","72","","","","2","","12","","24.1","","100.19","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-04 09:00","2024","10","04","09:00","","16.9","","12.0","","72","","","","34","","10","","24.1","","100.22","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-04 10:00","2024","10","04","10:00","","19.0","","12.1","","64","","","","1","","8","","24.1","","100.20","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-04 11:00","2024","10","04","11:00","","19.7","","9.9","","53","","","","1","","4","","24.1","","100.18","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-04 12:00","2024","10","04","12:00","","21.3","","7.9","","42","","","","3","","9","","24.1","","100.15","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-04 13:00","2024","10","04","13:00","","20.8","","8.8","","46","","","","2","","7","","24.1","","100.07","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-04 14:00","2024","10","04","14:00","","18.4","","12.0","","66","","","","13","","7","","19.3","","100.09","","","","","","Rain"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-04 15:00","2024","10","04","15:00","","18.4","","12.2","","67","","","","16","","5","","19.3","","100.12","","","","","","Rain"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-04 16:00","2024","10","04","16:00","","17.8","","12.8","","72","","","","19","","9","","24.1","","100.17","","","","","","Rain"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-04 17:00","2024","10","04","17:00","","16.4","","13.0","","80","","","","25","","5","","24.1","","100.15","","","","","","Rain"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-04 18:00","2024","10","04","18:00","","16.5","","16.3","","99","","","","15","","4","","24.1","","100.18","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-04 19:00","2024","10","04","19:00","","14.9","","14.2","","96","","","","25","","8","","24.1","","100.21","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-04 20:00","2024","10","04","20:00","","15.6","","12.7","","83","","","","35","","16","","24.1","","100.28","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-04 21:00","2024","10","04","21:00","","14.9","","11.9","","82","","","","34","","18","","24.1","","100.31","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-04 22:00","2024","10","04","22:00","","13.9","","11.8","","87","","","","33","","15","","24.1","","100.33","","","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-04 23:00","2024","10","04","23:00","","12.7","","9.9","","83","","","","31","","15","","24.1","","100.34","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-05 00:00","2024","10","05","00:00","","11.0","","6.1","","72","","","","32","","15","","24.1","","100.34","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-05 01:00","2024","10","05","01:00","","10.1","","5.7","","74","","","","32","","12","","24.1","","100.35","","","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-05 02:00","2024","10","05","02:00","","9.7","","5.7","","76","","","","30","","10","","24.1","","100.36","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-05 03:00","2024","10","05","03:00","","8.6","","5.9","","83","","","","31","","8","","24.1","","100.38","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-05 04:00","2024","10","05","04:00","","8.7","","5.9","","83","","","","28","","4","","24.1","","100.39","","","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-05 05:00","2024","10","05","05:00","","8.4","","5.8","","84","","","","36","","5","","24.1","","100.47","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-05 06:00","2024","10","05","06:00","","9.7","","5.7","","76","","","","32","","12","","24.1","","100.50","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-05 07:00","2024","10","05","07:00","","9.8","","6.3","","79","","","","32","","10","","24.1","","100.55","","","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-05 08:00","2024","10","05","08:00","","11.3","","7.6","","78","","","","26","","8","","24.1","","100.56","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-05 09:00","2024","10","05","09:00","","13.6","","7.0","","64","","","","34","","14","","24.1","","100.56","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-05 10:00","2024","10","05","10:00","","15.5","","7.0","","57","","","","33","","9","","24.1","","100.56","","","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-05 11:00","2024","10","05","11:00","","16.7","","4.9","","45","","","","35","","13","","24.1","","100.55","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-05 12:00","2024","10","05","12:00","","17.1","","4.8","","44","","","","35","","7","","24.1","","100.50","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-05 13:00","2024","10","05","13:00","","18.0","","4.6","","41","","","","","","0","","24.1","","100.42","","","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-05 14:00","2024","10","05","14:00","","17.9","","3.0","","37","","","","32","","4","","24.1","","100.35","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-10-05 15:00","2024","10","05","15:00","","18.4","","4.8","","40","","","","24","","6","","24.1","","100.29","","","","","","NA"
